"Epson Projector direct Blue: Wavelength (nm)","Epson Projector direct Blue: Intensity (rel)","Samantha iPhone Red: Wavelength (nm)","Samantha iPhone Red: Intensity (rel)","Samantha iPhone Blue: Wavelength (nm)","Samantha iPhone Blue: Intensity (rel)","Samantha iPhone Green: Wavelength (nm)","Samantha iPhone Green: Intensity (rel)","Jose Samsung Galaxy J7 Red: Wavelength (nm)","Jose Samsung Galaxy J7 Red: Intensity (rel)","Jose Samsung Galaxy J7 Green: Wavelength (nm)","Jose Samsung Galaxy J7 Green: Intensity (rel)","Jose Samsung Galaxy J7 Blue: Wavelength (nm)","Jose Samsung Galaxy J7 Blue: Intensity (rel)","Rene Lenovo Laptop Red: Wavelength (nm)","Rene Lenovo Laptop Red: Intensity (rel)","Rene Lenovo Laptop Green: Wavelength (nm)","Rene Lenovo Laptop Green: Intensity (rel)","Rene Lenovo Laptop Blue: Wavelength (nm)","Rene Lenovo Laptop Blue: Intensity (rel)","Reinier Samsung J7 2016 Red: Wavelength (nm)","Reinier Samsung J7 2016 Red: Intensity (rel)","Reinier Samsung J7 2016 Green: Wavelength (nm)","Reinier Samsung J7 2016 Green: Intensity (rel)","Reinier Samsung J7 2016 Blue: Wavelength (nm)","Reinier Samsung J7 2016 Blue: Intensity (rel)","Yka Samsung A7 2018 Red: Wavelength (nm)","Yka Samsung A7 2018 Red: Intensity (rel)","Yka Samsung A7 2018 Green: Wavelength (nm)","Yka Samsung A7 2018 Green: Intensity (rel)","Yka Samsung A7 2018 Blue: Wavelength (nm)","Yka Samsung A7 2018 Blue: Intensity (rel)","EJ Samsung S7 Edge Red: Wavelength (nm)","EJ Samsung S7 Edge Red: Intensity (rel)","EJ Samsung S7 Edge Green: Wavelength (nm)","EJ Samsung S7 Edge Green: Intensity (rel)","EJ Samsung S7 Edge Blue: Wavelength (nm)","EJ Samsung S7 Edge Blue: Intensity (rel)","Jom Macbook 2012 Red: Wavelength (nm)","Jom Macbook 2012 Red: Intensity (rel)","Jom Macbook 2012 Green: Wavelength (nm)","Jom Macbook 2012 Green: Intensity (rel)","Jom Macbook 2012 Blue: Wavelength (nm)","Jom Macbook 2012 Blue: Intensity (rel)","Ares Galaxy J8 Red: Wavelength (nm)","Ares Galaxy J8 Red: Intensity (rel)","Ares Galaxy J8 Green: Wavelength (nm)","Ares Galaxy J8 Green: Intensity (rel)","Ares Galaxy J8 Blue: Wavelength (nm)","Ares Galaxy J8 Blue: Intensity (rel)","Mawis Xiaomi Phone Red : Wavelength (nm)","Mawis Xiaomi Phone Red : Intensity (rel)","Mawis Xiaomi Phone Green: Wavelength (nm)","Mawis Xiaomi Phone Green: Intensity (rel)","Mawis Xiaomi Phone Blue: Wavelength (nm)","Mawis Xiaomi Phone Blue: Intensity (rel)","Mawis Dell Laptop Red: Wavelength (nm)","Mawis Dell Laptop Red: Intensity (rel)","Mawis Dell Laptop Green: Wavelength (nm)","Mawis Dell Laptop Green: Intensity (rel)","Mawis Dell Laptop Blue: Wavelength (nm)","Mawis Dell Laptop Blue: Intensity (rel)","Yka v2 Samsung Phone ppt Red: Wavelength (nm)","Yka v2 Samsung Phone ppt Red: Intensity (rel)","Yka v2 Samsung Phone ppt Green: Wavelength (nm)","Yka v2 Samsung Phone ppt Green: Intensity (rel)","Yka v2 Samsung Phone ppt Blue: Wavelength (nm)","Yka v2 Samsung Phone ppt Blue: Intensity (rel)","Rene Nokia Phone Red: Wavelength (nm)","Rene Nokia Phone Red: Intensity (rel)","Rene Nokia Phone Green: Wavelength (nm)","Rene Nokia Phone Green: Intensity (rel)","Rene Nokia Phone Blue: Wavelength (nm)","Rene Nokia Phone Blue: Intensity (rel)","Agatha Oppo Phone Red: Wavelength (nm)","Agatha Oppo Phone Red: Intensity (rel)","Agatha Oppo Phone Green: Wavelength (nm)","Agatha Oppo Phone Green: Intensity (rel)","Agatha Oppo Phone Blue: Wavelength (nm)","Agatha Oppo Phone Blue: Intensity (rel)","Karl iPhone Red: Wavelength (nm)","Karl iPhone Red: Intensity (rel)","Karl iPhone Green: Wavelength (nm)","Karl iPhone Green: Intensity (rel)","Karl iPhone Blue: Wavelength (nm)","Karl iPhone Blue: Intensity (rel)","EJ Acer Nitro5 Red: Wavelength (nm)","EJ Acer Nitro5 Red: Intensity (rel)","EJ Acer Nitro5 Green: Wavelength (nm)","EJ Acer Nitro5 Green: Intensity (rel)","EJ Acer Nitro5 Blue: Wavelength (nm)","EJ Acer Nitro5 Blue: Intensity (rel)","Karen Asus Laptop Red: Wavelength (nm)","Karen Asus Laptop Red: Intensity (rel)","Karen Asus Laptop Green: Wavelength (nm)","Karen Asus Laptop Green: Intensity (rel)","Karen Asus Laptop Blue: Wavelength (nm)","Karen Asus Laptop Blue: Intensity (rel)","Rene wo filter Nokia Phone Red: Wavelength (nm)","Rene wo filter Nokia Phone Red: Intensity (rel)","Rene wo filter Nokia Phone Green: Wavelength (nm)","Rene wo filter Nokia Phone Green: Intensity (rel)","Rene wo filter Nokia Phone Blue: Wavelength (nm)","Rene wo filter Nokia Phone Blue: Intensity (rel)","Romina Oppo Phone Red: Wavelength (nm)","Romina Oppo Phone Red: Intensity (rel)","Romina Oppo Phone Green: Wavelength (nm)","Romina Oppo Phone Green: Intensity (rel)","Romina Oppo Phone Blue: Wavelength (nm)","Romina Oppo Phone Blue: Intensity (rel)","Cerx Laptop Asus Red: Wavelength (nm)","Cerx Laptop Asus Red: Intensity (rel)","Cerx Laptop Asus Green: Wavelength (nm)","Cerx Laptop Asus Green: Intensity (rel)","Cerx Laptop Asus Blue: Wavelength (nm)","Cerx Laptop Asus Blue: Intensity (rel)","Cerx Oppo Phone Red: Wavelength (nm)","Cerx Oppo Phone Red: Intensity (rel)","Cerx Oppo Phone Green: Wavelength (nm)","Cerx Oppo Phone Green: Intensity (rel)","Cerx Oppo Phone Blue: Wavelength (nm)","Cerx Oppo Phone Blue: Intensity (rel)","Romina v2 Oppo Phone wo filter Red: Wavelength (nm)","Romina v2 Oppo Phone wo filter Red: Intensity (rel)","Romina v2 Oppo Phone wo filter Green: Wavelength (nm)","Romina v2 Oppo Phone wo filter Green: Intensity (rel)","Romina v2 Oppo Phone wo filter Blue: Wavelength (nm)","Romina v2 Oppo Phone wo filter Blue: Intensity (rel)","Reinier Small Asus Laptop Red: Wavelength (nm)","Reinier Small Asus Laptop Red: Intensity (rel)","Reinier Small Asus Laptop Green: Wavelength (nm)","Reinier Small Asus Laptop Green: Intensity (rel)","Reinier Small Asus Laptop Blue: Wavelength (nm)","Reinier Small Asus Laptop Blue: Intensity (rel)","Kenneth Macbook Red: Wavelength (nm)","Kenneth Macbook Red: Intensity (rel)","Kenneth Macbook Green: Wavelength (nm)","Kenneth Macbook Green: Intensity (rel)","Kenneth Macbook Blue: Wavelength (nm)","Kenneth Macbook Blue: Intensity (rel)","Philips monitor Red: Wavelength (nm)","Philips monitor Red: Intensity (rel)","Philips monitor Green: Wavelength (nm)","Philips monitor Green: Intensity (rel)","Philips monitor Blue: Wavelength (nm)","Philips monitor Blue: Intensity (rel)","Epson Projector Red: Wavelength (nm)","Epson Projector Red: Intensity (rel)","Epson Projector direct Red: Wavelength (nm)","Epson Projector direct Red: Intensity (rel)","Epson Projector Green: Wavelength (nm)","Epson Projector Green: Intensity (rel)","Epson Projector direct Green: Wavelength (nm)","Epson Projector direct Green: Intensity (rel)","Epson Projector Blue: Wavelength (nm)","Epson Projector Blue: Intensity (rel)"
380.2,0.0186334274306,380.2,0.0152709747972,380.2,0.0167105363546,380.2,0.0154463263905,380.2,0.0147927316192,380.2,0.0160088756644,380.2,0.0154315760026,380.2,0.0151712825208,380.2,0.0154844739452,380.2,0.0161200122072,380.2,0.0161787594415,380.2,0.0165157295084,380.2,0.0160022634216,380.2,0.015414155286,380.2,0.0149599450675,380.2,0.0156862745098,380.2,0.0151887032375,380.2,0.014473182269,380.2,0.0160109102007,380.2,0.0153588413316,380.2,0.0150335698482,380.2,0.0157773200071,380.2,0.0148315149666,380.2,0.0156574095267,380.2,0.0158177564151,380.2,0.0152700846876,380.2,0.0153969888863,380.2,0.0150729889881,380.2,0.0148531319142,380.2,0.0159155413138,380.2,0.0150297550927,380.2,0.0159989573002,380.2,0.0158793011368,380.2,0.015723786272,380.2,0.0157044581776,380.2,0.0152057424786,380.2,0.0159390656392,380.2,0.0149807990641,380.2,0.0158052948806,380.2,0.0158386104117,380.2,0.0151562778159,380.2,0.0155834032705,380.2,0.0147038478167,380.2,0.0156652933547,380.2,0.0158528521655,380.2,0.0147997253376,380.2,0.0154734111543,380.2,0.0148007426057,380.2,0.0158861676967,380.2,0.0156263828489,380.2,0.0158842603189,380.2,0.0161899493909,380.2,0.0159427532362,380.2,0.0158860405381,380.2,0.0150474301264,380.2,0.0159150326797,380.2,0.0151954426388,380.2,0.0158874392818,380.2,0.0156665649399,380.2,0.0161716385646,380.2,0.0166989649297,380.2,0.0157674016429,380.2,0.0159201190204,380.2,0.0165397624679,380.2,0.0140452938633,380.2,0.0150462856998,380.2,0.0157396810864,380.2,0.0163213041377,380.2,0.0161610844078,380.2,0.0162840466926,380.2,0.0159802649983,380.2,0.015856921238,380.2,0.016850665039,380.2,0.0157466748048,380.2,0.0158579385061,380.2,0.0166035960428,380.2,0.0183655044378,380.2,0.0160874596272
381,0.0184880428609,381,0.0152201113909,381,0.0168046336563,381,0.0154026686334,381,0.0149923704891,381,0.0156519840967,381,0.015678687385,381,0.0152361333639,381,0.0153454473013,381,0.0159186778905,381,0.0163686494918,381,0.0162648033705,381,0.0159603011114,381,0.0152886922171,381,0.0154617973432,381,0.0155451285573,381,0.0150954536592,381,0.0151780643083,381,0.0156531709095,381,0.0153092495104,381,0.015249739325,381,0.0154759543247,381,0.0153511694345,381,0.0158782414825,381,0.0158843027051,381,0.0153768978408,381,0.0155572086163,381,0.0154773530683,381,0.0154054237346,381,0.0158612870137,381,0.0153565524783,381,0.01564884752,381,0.0160607139527,381,0.0158873968956,381,0.0154649763061,381,0.0152557581615,381,0.0162065223841,381,0.0150244568212,381,0.0154619668879,381,0.015755109653,381,0.0153287895357,381,0.0159852241805,381,0.0155312258929,381,0.015477522613,381,0.0157769809177,381,0.0151913735663,381,0.0156819511203,381,0.014910522791,381,0.0156310029416,381,0.0158065240796,381,0.016174181735,381,0.0162717547027,381,0.0154485304714,381,0.0158271237591,381,0.0152657189119,381,0.0154631960869,381,0.0153298068038,381,0.0157556182871,381,0.015678433068,381,0.0157181065249,381,0.0166218220968,381,0.0161815145427,381,0.0160125208752,381,0.0160353670219,381,0.0147510236261,381,0.0153158617533,381,0.0158948144757,381,0.0159983215076,381,0.0160585098717,381,0.0160475318532,381,0.0155263090969,381,0.0155258852352,381,0.0162297076202,381,0.0154940532201,381,0.0160274831939,381,0.015867772098,381,0.0181527258547,381,0.0161777421734
381.8,0.0188593457271,381.8,0.0155456371913,381.8,0.0163273653603,381.8,0.015601035918,381.8,0.0151085086002,381.8,0.0154315760026,381.8,0.0156125649568,381.8,0.0154014394344,381.8,0.0153327314497,381.8,0.0159000279749,381.8,0.0155260123937,381.8,0.0163631392894,381.8,0.0159289353441,381.8,0.0151827267872,381.8,0.0160958944754,381.8,0.0162589116926,381.8,0.0151039308936,381.8,0.0154747675118,381.8,0.0154768444343,381.8,0.014782813255,381.8,0.015284495986,381.8,0.0151275399914,381.8,0.0152426608343,381.8,0.0162156354111,381.8,0.0157851190628,381.8,0.0153090799658,381.8,0.0157793121572,381.8,0.0160860184973,381.8,0.0153638852861,381.8,0.0158392462043,381.8,0.0157024236413,381.8,0.0149621915346,381.8,0.0158657375618,381.8,0.0159196103863,381.8,0.0155378805219,381.8,0.0151040156659,381.8,0.015738579046,381.8,0.0152813170231,381.8,0.0152500360282,381.8,0.0157432415249,381.8,0.0152813170231,381.8,0.0162005459339,381.8,0.0154320422505,381.8,0.0150841789375,381.8,0.0155175775455,381.8,0.0150760831786,381.8,0.0152258759102,381.8,0.0143035528089,381.8,0.0162625569034,381.8,0.015324169443,381.8,0.0162216542475,381.8,0.0162005459339,381.8,0.0151653908429,381.8,0.0159831048719,381.8,0.0152792824869,381.8,0.01519277231,381.8,0.0148321931453,381.8,0.0159548332952,381.8,0.0158106779244,381.8,0.0149856734739,381.8,0.0158936276629,381.8,0.0157695209515,381.8,0.0153216262726,381.8,0.0159048176123,381.8,0.015276612158,381.8,0.0153336639455,381.8,0.0160974203776,381.8,0.0156015869383,381.8,0.0155354645101,381.8,0.0156677517527,381.8,0.0151024473776,381.8,0.0147273297559,381.8,0.0158567093072,381.8,0.0159374125785,381.8,0.015929147275,381.8,0.0152845383722,381.8,0.017934860931,381.8,0.0163557640955
382.7,0.0181701465714,382.7,0.0152760611378,382.7,0.016608809542,382.7,0.0148982731874,382.7,0.0155264362554,382.7,0.0157333655468,382.7,0.0161737578732,382.7,0.0156031976128,382.7,0.015141993676,382.7,0.0154846434899,382.7,0.0156235005892,382.7,0.0160155726796,382.7,0.0158365334893,382.7,0.0151912040216,382.7,0.0162900231428,382.7,0.0162292413723,382.7,0.0151887032375,382.7,0.0153306545273,382.7,0.0156582572502,382.7,0.015321965362,382.7,0.015319252647,382.7,0.0156777125031,382.7,0.0156699134474,382.7,0.0161927468783,382.7,0.0167015081,382.7,0.0155430516348,382.7,0.0161870671312,382.7,0.0163030356976,382.7,0.015856412604,382.7,0.015836703034,382.7,0.0163882319032,382.7,0.0149350643846,382.7,0.0160852979324,382.7,0.0160874596272,382.7,0.0159727626459,382.7,0.0153235760366,382.7,0.0158182650492,382.7,0.0151405949323,382.7,0.0157747768368,382.7,0.0156271034138,382.7,0.0153330281529,382.7,0.0164201063045,382.7,0.0162416181345,382.7,0.0157903325619,382.7,0.0154997753533,382.7,0.0154795995354,382.7,0.0152487644431,382.7,0.0151792511211,382.7,0.0161243779829,382.7,0.015820935378,382.7,0.0170761594737,382.7,0.0164362130499,382.7,0.0148881852784,382.7,0.0159500436578,382.7,0.0151495808008,382.7,0.0153419716352,382.7,0.0153128523351,382.7,0.0159124471233,382.7,0.0161133151921,382.7,0.0149593940473,382.7,0.0162047421649,382.7,0.016170494138,382.7,0.0149825368972,382.7,0.0154241584226,382.7,0.0162913371142,382.7,0.0159999745683,382.7,0.016001627629,382.7,0.0151785729424,382.7,0.0161153073421,382.7,0.0158703576545,382.7,0.0150193704806,382.7,0.0148477064842,382.7,0.0158117799649,382.7,0.0161273026288,382.7,0.0160808897705,382.7,0.0153760925036,382.7,0.0181883302391,382.7,0.0166295787662
383.5,0.0178903978366,383.5,0.015411696888,383.5,0.0164782601324,383.5,0.0146863423277,383.5,0.0158553529497,383.5,0.0159088442986,383.5,0.0159923450573,383.5,0.0155608114409,383.5,0.0149376923273,383.5,0.0155482227478,383.5,0.0150597645024,383.5,0.0159765774014,383.5,0.015689029611,383.5,0.0152191788951,383.5,0.0161687986911,383.5,0.0164326949976,383.5,0.0157448098132,383.5,0.0148110000593,383.5,0.0160236260522,383.5,0.0152761882963,383.5,0.0156422352772,383.5,0.0156734738859,383.5,0.0154011851174,383.5,0.0157595602011,383.5,0.0162089807821,383.5,0.015560853827,383.5,0.0161251833202,383.5,0.0161156888177,383.5,0.0153079355391,383.5,0.0155866246196,383.5,0.0160432084637,383.5,0.0148240126141,383.5,0.0161031001246,383.5,0.0158161881268,383.5,0.0160397327976,383.5,0.0154007188695,383.5,0.015330824072,383.5,0.0149591821164,383.5,0.0157908835821,383.5,0.0158068207828,383.5,0.015483922925,383.5,0.0161971550401,383.5,0.0156193891305,383.5,0.0153851207582,383.5,0.0155048616939,383.5,0.0156287988607,383.5,0.015202139654,383.5,0.0150944787772,383.5,0.016572823682,383.5,0.0154725210447,383.5,0.0166726431169,383.5,0.0164446902842,383.5,0.0150924866272,383.5,0.0162221628816,383.5,0.0152352008681,383.5,0.0158912964235,383.5,0.0150356467706,383.5,0.0159811127218,383.5,0.0157860939447,383.5,0.0151662385663,383.5,0.0162428897197,383.5,0.015803429889,383.5,0.0147621288031,383.5,0.0155733577478,383.5,0.0161268787671,383.5,0.0156134126802,383.5,0.0159973890118,383.5,0.01505226215,383.5,0.0159830624857,383.5,0.0161195883455,383.5,0.0152686011716,383.5,0.0146111916448,383.5,0.0159516543323,383.5,0.0164435034714,383.5,0.0158867611031,383.5,0.0158906606309,383.5,0.0184299314192,383.5,0.0160675381264
384.3,0.01786411841,384.3,0.0156338004289,384.3,0.0161289980757,384.3,0.0146659969652,384.3,0.0161537516001,384.3,0.0157019997796,384.3,0.016107635445,384.3,0.0158117375787,384.3,0.0150521349915,384.3,0.015399871146,384.3,0.015466671753,384.3,0.0160172681264,384.3,0.0155305053279,384.3,0.0152997126218,384.3,0.0161586260099,384.3,0.01637165891,384.3,0.0160627061028,384.3,0.0152145164162,384.3,0.0166000779906,384.3,0.0158026245518,384.3,0.0161042445513,384.3,0.0160600357739,384.3,0.0163641989437,384.3,0.0152483829675,384.3,0.0163547892136,384.3,0.0158626433712,384.3,0.0161217924264,384.3,0.0159775098972,384.3,0.0156928019803,384.3,0.0155221976382,384.3,0.015340445733,384.3,0.0153970736587,384.3,0.0166820952333,384.3,0.0163273653603,384.3,0.0161626526962,384.3,0.0162204674347,384.3,0.0157962242398,384.3,0.0152177377652,384.3,0.0160452006138,384.3,0.015617778456,384.3,0.0156577062299,384.3,0.0163293998966,384.3,0.0158592948636,384.3,0.0154478522927,384.3,0.0157574832787,384.3,0.015610148945,384.3,0.0158175868705,384.3,0.0153521867026,384.3,0.0162566228394,384.3,0.015503886812,384.3,0.0165726117511,384.3,0.0167575002331,384.3,0.0154171647042,384.3,0.0161891016675,384.3,0.0153479480854,384.3,0.0162787060349,384.3,0.0158757406984,384.3,0.0159243152514,384.3,0.0157699871994,384.3,0.0160588913473,384.3,0.0165802836483,384.3,0.0159187202767,384.3,0.0155488161542,384.3,0.0158344565669,384.3,0.0158810389698,384.3,0.0157024236413,384.3,0.0159244847961,384.3,0.01523960903,384.3,0.016041555403,384.3,0.0164561345507,384.3,0.0155898883548,384.3,0.0156572823682,384.3,0.0163560184126,384.3,0.0163570356807,384.3,0.0160783466002,384.3,0.0167400795165,384.3,0.0186647508117,384.3,0.0161938489187
385.2,0.0183032391513,385.2,0.0154862965506,385.2,0.0163951832354,385.2,0.015450141146,385.2,0.0163419462035,385.2,0.0155511050075,385.2,0.0158770546697,385.2,0.015690513127,385.2,0.015833736002,385.2,0.0156262133042,385.2,0.0155209260531,385.2,0.0166895128133,385.2,0.0160162508583,385.2,0.0158609055382,385.2,0.0160908081348,385.2,0.0161944847113,385.2,0.0159753905886,385.2,0.0154671380009,385.2,0.016123657418,385.2,0.0155033781779,385.2,0.0161067877216,385.2,0.0154929087934,385.2,0.0166041046769,385.2,0.0158799369294,385.2,0.0161699855039,385.2,0.0157100531523,385.2,0.0154978679756,385.2,0.0155663640294,385.2,0.0156724566178,385.2,0.0153704551427,385.2,0.0152734755813,385.2,0.0159235099141,385.2,0.0164549053517,385.2,0.0160009918364,385.2,0.0154870171155,385.2,0.0163917075693,385.2,0.0153562557751,385.2,0.015773844341,385.2,0.015578104999,385.2,0.0154736654714,385.2,0.0157907988098,385.2,0.0156953027644,385.2,0.0158008019464,385.2,0.0151570831532,385.2,0.01584903741,385.2,0.015880572722,385.2,0.0161592194163,385.2,0.0151453421836,385.2,0.0166550528556,385.2,0.0158319557827,385.2,0.0157265837593,385.2,0.0166820528471,385.2,0.0157198019718,385.2,0.0163035443317,385.2,0.0157039919297,385.2,0.0157251426295,385.2,0.0154061019133,385.2,0.0163040953519,385.2,0.015933597823,385.2,0.015917321533,385.2,0.0161148834804,385.2,0.0161772759255,385.2,0.0159430075532,385.2,0.0164905945084,385.2,0.0155716199147,385.2,0.0155828946365,385.2,0.0156082839534,385.2,0.0153879606317,385.2,0.015923721845,385.2,0.0161043293236,385.2,0.0155025728406,385.2,0.0155453828743,385.2,0.016563710655,385.2,0.016415528598,385.2,0.0159486449141,385.2,0.0163263904784,385.2,0.0186876393445,385.2,0.0162158897281
386,0.0186363944627,386,0.0154574739537,386,0.0160933936912,386,0.0156730924103,386,0.0160037045514,386,0.0153925807245,386,0.0162653120046,386,0.0152954740046,386,0.0161041597789,386,0.0157694785653,386,0.0158795130677,386,0.0163690733535,386,0.0162586997618,386,0.0156430406144,386,0.0155474174105,386,0.0157858820139,386,0.0152141349406,386,0.0156968710528,386,0.0162618363385,386,0.0152219339963,386,0.0161669760857,386,0.0160727516255,386,0.0169253918602,386,0.0162851487331,386,0.0163666573417,386,0.0155430516348,386,0.0153690140129,386,0.014755940422,386,0.0160929274434,386,0.0152890736926,386,0.0155438993583,386,0.0164431643821,386,0.0164447326704,386,0.0158933309597,386,0.0153547722591,386,0.0161907971143,386,0.0154969778659,386,0.0154517094343,386,0.0158739604791,386,0.0155041835152,386,0.0156814424862,386,0.0155308444173,386,0.0162594203267,386,0.0156546968117,386,0.0156964471911,386,0.0153270093165,386,0.0161134423506,386,0.0155742902436,386,0.0162990090113,386,0.0157090358841,386,0.0155282164747,386,0.0165676101829,386,0.0159970075363,386,0.0156652085824,386,0.0157302713563,386,0.0152656765257,386,0.0154010155727,386,0.0160319761281,386,0.0158835821402,386,0.0154832871324,386,0.0157902054034,386,0.016073853666,386,0.0157259903529,386,0.0162591660097,386,0.0153698617363,386,0.0155693310614,386,0.0147139357256,386,0.015778761137,386,0.0164094673754,386,0.015994973,386,0.0154364504124,386,0.0155411442571,386,0.0166264421895,386,0.0158526402346,386,0.0159740766172,386,0.0160729211702,386,0.0183951747582,386,0.0160132838263
386.8,0.0182150759136,386.8,0.0155837847461,386.8,0.0167088409077,386.8,0.0158748505887,386.8,0.0155001568288,386.8,0.0155027847715,386.8,0.0161788442139,386.8,0.0153014080686,386.8,0.0160185397116,386.8,0.0158745962717,386.8,0.015887990302,386.8,0.0160952586828,386.8,0.0164875850902,386.8,0.0151021930605,386.8,0.0155626764324,386.8,0.015569712537,386.8,0.0149055636089,386.8,0.0152950501428,386.8,0.0153056042997,386.8,0.0152609292744,386.8,0.0152912777735,386.8,0.0160668175614,386.8,0.0159615303104,386.8,0.0169099209074,386.8,0.0167396556547,386.8,0.0152344803031,386.8,0.0149663453795,386.8,0.0146194569484,386.8,0.0158911692649,386.8,0.0150839246204,386.8,0.0161517170638,386.8,0.0162108881598,386.8,0.0158191127726,386.8,0.015550002967,386.8,0.0151233437603,386.8,0.0154490391055,386.8,0.0151663657248,386.8,0.0150422590134,386.8,0.0156026889787,386.8,0.0157042462467,386.8,0.0158382713224,386.8,0.0150942668464,386.8,0.0162526385392,386.8,0.0157674440291,386.8,0.0154573891814,386.8,0.0151396624365,386.8,0.0163313072743,386.8,0.0159701770894,386.8,0.0160506260438,386.8,0.0160065868111,386.8,0.015662156778,386.8,0.0166439052923,386.8,0.0161165365411,386.8,0.0157660876716,386.8,0.0158769275112,386.8,0.0146095385841,386.8,0.0149203563829,386.8,0.0159531378483,386.8,0.0160209133372,386.8,0.0154171647042,386.8,0.0159436433458,386.8,0.0156601646279,386.8,0.0157497266092,386.8,0.0159692445936,386.8,0.0155504268288,386.8,0.0152514347719,386.8,0.0148215966023,386.8,0.0159084628231,386.8,0.0164459194832,386.8,0.0155575477056,386.8,0.0152914897044,386.8,0.0145688054729,386.8,0.0162568347702,386.8,0.0158806151081,386.8,0.0158740452515,386.8,0.0152743656909,386.8,0.0185511558709,386.8,0.0155826403194
387.6,0.0183346049185,387.6,0.0154015242067,387.6,0.0164485898121,387.6,0.0153145053958,387.6,0.0147660283309,387.6,0.0156833498639,387.6,0.0164153590533,387.6,0.0150691318464,387.6,0.0153547722591,387.6,0.016153497283,387.6,0.0157837203191,387.6,0.0151280062392,387.6,0.0162086840789,387.6,0.0142917694531,387.6,0.0153855022338,387.6,0.015264532099,387.6,0.0146224239804,387.6,0.0156477030933,387.6,0.0153640972169,387.6,0.0153745242152,387.6,0.0158990954791,387.6,0.016004086027,387.6,0.0151231318295,387.6,0.0163563575019,387.6,0.0164081957902,387.6,0.0153463797971,387.6,0.0153206937769,387.6,0.0144219373871,387.6,0.0158089400914,387.6,0.0148745369311,387.6,0.0158677297119,387.6,0.0155979841137,387.6,0.0165210277799,387.6,0.0158721378737,387.6,0.0151945525292,387.6,0.0153473122928,387.6,0.0155402117613,387.6,0.0144547866704,387.6,0.0155213075286,387.6,0.0162959572069,387.6,0.0160162932445,387.6,0.0154028381781,387.6,0.0163306290956,387.6,0.0153122165425,387.6,0.0152742809186,387.6,0.0149472292159,387.6,0.0156471944593,387.6,0.0159845883879,387.6,0.0158446292482,387.6,0.0157081881607,387.6,0.0157604926969,387.6,0.0163887405373,387.6,0.0161487500318,387.6,0.0148903893594,387.6,0.0158989683206,387.6,0.0148943736595,387.6,0.0152975933132,387.6,0.0157293388605,387.6,0.0156402855133,387.6,0.0157698176547,387.6,0.0163030780838,387.6,0.015306663954,387.6,0.0157615947373,387.6,0.0153622746115,387.6,0.0151409764079,387.6,0.0148123140307,387.6,0.0156481269551,387.6,0.0159321990794,387.6,0.0166086823835,387.6,0.0157703262888,387.6,0.0154118664327,387.6,0.0147866703966,387.6,0.0163187185813,387.6,0.0156051049905,387.6,0.0156061646448,387.6,0.0154057628239,387.6,0.0189546722277,387.6,0.0147137237947
